Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B Cyclist,North Strand Rd S/B,North Strand Rd S/B Cyclist IN,North Strand Rd S/B Cyclist OUT,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
23/05/2025 06:00,,,,46,30,16,52,37,15,,,,0,0,0,15,15,0,1,1,0,115,24,91,25,108,108,0,,,,13,0,13
23/05/2025 07:00,,,,70,48,22,85,62,23,,,,0,0,0,19,19,0,0,0,0,238,49,189,40,160,160,0,,,,18,0,18
23/05/2025 08:00,,,,66,50,16,98,71,27,,,,0,0,0,47,47,0,0,0,0,475,86,389,56,334,334,0,,,,61,0,61
23/05/2025 09:00,,,,54,31,23,72,37,35,,,,0,0,0,19,19,0,0,0,0,189,32,157,31,154,154,0,,,,39,1,38
23/05/2025 10:00,,,,59,25,34,83,38,45,,,,0,0,0,15,15,0,1,1,0,120,31,89,34,70,70,0,,,,28,1,27
23/05/2025 11:00,,,,61,31,30,96,44,52,,,,0,0,0,13,13,0,0,0,0,107,37,70,31,68,68,0,,,,30,0,30
23/05/2025 12:00,,,,60,31,29,99,54,45,,,,0,0,0,16,16,0,1,1,0,137,66,71,75,69,69,0,,,,69,0,69
23/05/2025 13:00,,,,66,32,34,73,30,43,,,,0,0,0,34,34,0,0,0,0,179,96,83,123,85,85,0,,,,69,0,69
23/05/2025 14:00,,,,50,22,28,69,29,40,,,,0,0,0,27,27,0,6,6,0,172,94,78,109,69,69,0,,,,87,0,87
23/05/2025 15:00,,,,26,15,11,42,24,18,,,,0,0,0,23,23,0,2,2,0,149,88,61,122,62,62,0,,,,69,0,69
23/05/2025 16:00,,,,34,6,28,55,16,39,,,,0,0,0,30,30,0,0,0,0,209,124,85,142,63,63,0,,,,92,0,92
23/05/2025 17:00,,,,47,12,35,70,13,57,,,,0,0,0,38,38,0,0,0,0,282,198,84,180,87,87,0,,,,145,0,145
23/05/2025 18:00,,,,44,11,33,60,14,46,,,,0,0,0,22,22,0,0,0,0,229,146,83,140,71,71,0,,,,101,0,101
23/05/2025 19:00,,,,25,11,14,42,18,24,,,,0,0,0,20,20,0,0,0,0,152,80,72,94,74,74,0,,,,68,0,68
23/05/2025 20:00,,,,16,6,10,54,26,28,,,,0,0,0,25,25,0,1,1,0,112,64,48,84,73,73,0,,,,50,0,50
23/05/2025 21:00,,,,25,11,14,47,21,26,,,,0,0,0,14,14,0,2,2,0,73,36,37,63,64,64,0,,,,38,0,38
23/05/2025 22:00,,,,5,3,2,14,4,10,,,,0,0,0,16,16,0,2,2,0,84,52,32,45,40,40,0,,,,32,0,32
23/05/2025 23:00,,,,6,3,3,19,9,10,,,,0,0,0,8,8,0,1,1,0,44,32,12,39,23,23,0,,,,29,1,28
24/05/2025 00:00,,,,0,0,0,5,1,4,,,,0,0,0,3,3,0,0,0,0,34,23,11,28,8,8,0,,,,15,0,15
24/05/2025 01:00,,,,2,2,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,16,11,5,22,7,7,0,,,,3,0,3
24/05/2025 02:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,8,5,3,6,6,6,0,,,,12,0,12
24/05/2025 03:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,11,9,2,16,4,4,0,,,,9,0,9
24/05/2025 04:00,,,,0,0,0,2,0,2,,,,0,0,0,0,0,0,0,0,0,13,7,6,7,2,2,0,,,,10,0,10
24/05/2025 05:00,,,,4,2,2,5,2,3,,,,0,0,0,5,5,0,0,0,0,14,3,11,3,11,11,0,,,,4,0,4
24/05/2025 06:00,,,,13,5,8,17,8,9,,,,0,0,0,6,6,0,1,1,0,45,14,31,8,16,16,0,,,,2,0,2
24/05/2025 07:00,,,,31,14,17,36,15,21,,,,0,0,0,2,2,0,4,4,0,46,12,34,17,38,38,0,,,,16,0,16
24/05/2025 08:00,,,,69,34,35,82,30,52,,,,0,0,0,9,9,0,2,2,0,68,20,48,24,36,36,0,,,,27,0,27
24/05/2025 09:00,,,,59,29,30,84,37,47,,,,0,0,0,16,16,0,3,3,0,84,32,52,23,46,46,0,,,,21,1,20
24/05/2025 10:00,,,,75,37,38,90,34,56,,,,0,0,0,15,15,0,7,7,0,107,35,72,42,69,69,0,,,,40,0,40
24/05/2025 11:00,,,,61,25,36,105,48,57,,,,0,0,0,16,16,0,12,12,0,103,36,67,45,53,53,0,,,,36,0,36
24/05/2025 12:00,,,,67,36,31,123,52,71,,,,0,0,0,20,20,0,11,11,0,101,39,62,49,68,68,0,,,,51,0,51
24/05/2025 13:00,,,,65,39,26,103,58,45,,,,0,0,0,13,13,0,7,7,0,115,56,59,69,63,63,0,,,,57,0,57
24/05/2025 14:00,,,,47,23,24,74,39,35,,,,0,0,0,26,26,0,10,10,0,89,37,52,54,58,58,0,,,,46,2,44
24/05/2025 15:00,,,,28,9,19,43,16,27,,,,0,0,0,12,12,0,1,1,0,102,54,48,74,52,52,0,,,,52,2,50
24/05/2025 16:00,,,,16,8,8,27,17,10,,,,0,0,0,13,13,0,0,0,0,96,48,48,57,56,56,0,,,,41,0,41
24/05/2025 17:00,,,,25,12,13,39,18,21,,,,0,0,0,10,10,0,5,5,0,105,58,47,60,53,53,0,,,,51,0,51
24/05/2025 18:00,,,,14,8,6,34,20,14,,,,0,0,0,14,14,0,1,1,0,112,54,58,66,61,61,0,,,,65,0,65
24/05/2025 19:00,,,,28,15,13,46,20,26,,,,0,0,0,18,18,0,5,5,0,102,51,51,64,65,65,0,,,,74,0,74
24/05/2025 20:00,,,,18,11,7,28,17,11,,,,0,0,0,17,17,0,4,4,0,95,47,48,53,64,64,0,,,,38,0,38
24/05/2025 21:00,,,,7,6,1,12,9,3,,,,0,0,0,10,10,0,1,1,0,64,41,23,58,45,45,0,,,,27,0,27
24/05/2025 22:00,,,,11,5,6,16,7,9,,,,0,0,0,6,6,0,1,1,0,52,30,22,53,39,39,0,,,,28,0,28
24/05/2025 23:00,,,,6,4,2,11,6,5,,,,0,0,0,7,7,0,4,4,0,43,24,19,39,25,25,0,,,,28,0,28
25/05/2025 00:00,,,,8,2,6,7,1,6,,,,0,0,0,4,4,0,1,1,0,24,15,9,20,16,16,0,,,,15,0,15
25/05/2025 01:00,,,,2,2,0,3,1,2,,,,0,0,0,1,1,0,2,2,0,18,13,5,21,9,9,0,,,,8,0,8
25/05/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,23,16,7,3,5,5,0,,,,19,0,19
25/05/2025 03:00,,,,1,0,1,2,1,1,,,,0,0,0,1,1,0,1,1,0,8,5,3,11,2,2,0,,,,5,0,5
25/05/2025 04:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,10,7,3,9,5,5,0,,,,13,0,13
25/05/2025 05:00,,,,5,2,3,7,3,4,,,,0,0,0,3,3,0,2,2,0,8,2,6,6,6,6,0,,,,3,0,3
25/05/2025 06:00,,,,12,5,7,11,5,6,,,,0,0,0,7,7,0,3,3,0,31,8,23,11,17,17,0,,,,3,0,3
25/05/2025 07:00,,,,21,7,14,29,11,18,,,,0,0,0,5,5,0,2,2,0,38,16,22,11,27,27,0,,,,13,0,13
25/05/2025 08:00,,,,45,24,21,45,19,26,,,,0,0,0,11,11,0,6,6,0,50,15,35,24,40,40,0,,,,13,0,13
25/05/2025 09:00,,,,87,33,54,105,37,68,,,,0,0,0,16,16,0,20,20,0,63,28,35,21,37,37,0,,,,16,0,16
25/05/2025 10:00,,,,89,43,46,111,46,65,,,,0,0,0,14,14,0,15,15,0,72,26,46,29,47,47,0,,,,20,0,20
25/05/2025 11:00,,,,114,51,63,135,51,84,,,,0,0,0,19,19,0,19,19,0,86,40,46,38,53,53,0,,,,16,0,16
25/05/2025 12:00,,,,76,38,38,130,73,57,,,,0,0,0,9,9,0,10,10,0,81,32,49,37,47,47,0,,,,25,0,25
25/05/2025 13:00,,,,44,25,19,55,32,23,,,,0,0,0,13,13,0,6,6,0,95,39,56,45,63,63,0,,,,37,0,37
25/05/2025 14:00,,,,35,14,21,55,28,27,,,,0,0,0,8,8,0,5,5,0,56,23,33,52,54,54,0,,,,29,0,29
25/05/2025 15:00,,,,56,32,24,73,41,32,,,,0,0,0,25,25,0,2,2,0,88,29,59,54,63,63,0,,,,38,0,38
25/05/2025 16:00,,,,37,17,20,49,24,25,,,,0,0,0,25,25,0,1,1,0,83,38,45,57,46,46,0,,,,45,0,45
25/05/2025 17:00,,,,23,13,10,46,26,20,,,,0,0,0,10,10,0,1,1,0,81,42,39,58,55,55,0,,,,41,0,41
25/05/2025 18:00,,,,26,13,13,57,26,31,,,,0,0,0,16,16,0,2,2,0,90,45,45,47,64,64,0,,,,34,0,34
25/05/2025 19:00,,,,26,12,14,39,22,17,,,,0,0,0,13,13,0,3,3,0,89,43,46,26,67,67,0,,,,53,1,52
25/05/2025 20:00,,,,19,11,8,33,15,18,,,,0,0,0,17,17,0,6,6,0,64,35,29,52,37,37,0,,,,47,0,47
25/05/2025 21:00,,,,15,9,6,43,25,18,,,,0,0,0,12,12,0,3,3,0,63,39,24,42,39,39,0,,,,41,0,41
25/05/2025 22:00,,,,5,3,2,14,6,8,,,,0,0,0,8,8,0,3,3,0,48,27,21,35,34,34,0,,,,11,0,11
25/05/2025 23:00,,,,8,2,6,9,3,6,,,,0,0,0,3,3,0,1,1,0,28,21,7,21,10,10,0,,,,19,1,18
26/05/2025 00:00,,,,0,0,0,3,0,3,,,,0,0,0,3,3,0,0,0,0,13,10,3,17,7,7,0,,,,10,0,10
26/05/2025 01:00,,,,3,2,1,0,0,0,,,,0,0,0,2,2,0,1,1,0,8,4,4,10,4,4,0,,,,1,1,0
26/05/2025 02:00,,,,0,0,0,4,1,3,,,,0,0,0,0,0,0,0,0,0,4,3,1,5,4,4,0,,,,4,0,4
26/05/2025 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,,,,5,1,4
26/05/2025 04:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,5,2,3,0,3,3,0,,,,1,0,1
26/05/2025 05:00,,,,10,7,3,13,9,4,,,,0,0,0,6,6,0,0,0,0,33,4,29,6,38,38,0,,,,4,0,4
26/05/2025 06:00,,,,36,28,8,44,33,11,,,,0,0,0,12,12,0,4,4,0,113,21,92,24,113,113,0,,,,7,0,7
26/05/2025 07:00,,,,45,35,10,77,57,20,,,,0,0,0,23,23,0,20,20,0,290,70,220,46,222,222,0,,,,18,0,18
26/05/2025 08:00,,,,85,71,14,112,94,18,,,,0,0,0,61,61,0,62,62,0,610,80,530,47,466,466,0,,,,57,1,56
26/05/2025 09:00,,,,36,26,10,46,34,12,,,,0,0,0,17,17,0,14,14,0,222,36,186,36,177,177,0,,,,33,2,31
26/05/2025 10:00,,,,24,10,14,34,12,22,,,,0,0,0,13,13,0,15,15,0,74,22,52,15,50,50,0,,,,21,0,21
26/05/2025 11:00,,,,27,11,16,43,17,26,,,,0,0,0,12,12,0,5,5,0,108,37,71,24,43,43,0,,,,29,0,29
26/05/2025 12:00,,,,25,11,14,35,21,14,,,,0,0,0,20,20,0,9,9,0,84,48,36,49,49,49,0,,,,43,1,42
26/05/2025 13:00,,,,28,15,13,43,22,21,,,,0,0,0,24,24,0,4,4,0,113,59,54,65,72,72,0,,,,41,0,41
26/05/2025 14:00,,,,14,7,7,26,9,17,,,,0,0,0,19,19,0,10,10,0,100,61,39,83,43,43,0,,,,49,1,48
26/05/2025 15:00,,,,16,4,12,34,11,23,,,,0,0,0,24,24,0,9,9,0,127,79,48,88,46,46,0,,,,64,1,63
26/05/2025 16:00,,,,28,7,21,40,7,33,,,,0,0,0,22,22,0,10,10,0,230,156,74,175,50,50,0,,,,103,0,103
26/05/2025 17:00,,,,71,13,58,119,21,98,,,,0,0,0,30,30,0,4,4,0,429,321,108,309,70,70,0,,,,232,1,231
26/05/2025 18:00,,,,33,9,24,69,16,53,,,,0,0,0,36,36,0,1,1,0,299,211,88,194,76,76,0,,,,121,0,121
26/05/2025 19:00,,,,27,7,20,38,10,28,,,,0,0,0,14,14,0,0,0,0,150,111,39,88,38,38,0,,,,93,0,93
26/05/2025 20:00,,,,20,8,12,32,13,19,,,,0,0,0,15,15,0,0,0,0,105,62,43,87,48,48,0,,,,59,1,58
26/05/2025 21:00,,,,15,11,4,23,11,12,,,,0,0,0,15,15,0,0,0,0,56,33,23,47,37,37,0,,,,56,1,55
26/05/2025 22:00,,,,6,2,4,8,4,4,,,,0,0,0,12,12,0,4,4,0,44,28,16,35,20,20,0,,,,35,1,34
26/05/2025 23:00,,,,2,1,1,6,2,4,,,,0,0,0,3,3,0,0,0,0,25,15,10,30,17,17,0,,,,16,0,16
27/05/2025 00:00,,,,2,1,1,5,4,1,,,,0,0,0,1,1,0,2,2,0,11,7,4,13,6,6,0,,,,11,0,11
27/05/2025 01:00,,,,1,1,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,6,5,1,5,3,3,0,,,,4,0,4
27/05/2025 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,,,,8,1,7
27/05/2025 03:00,,,,2,2,0,4,1,3,,,,0,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,,,,3,0,3
27/05/2025 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,5,2,3,2,6,6,0,,,,3,0,3
27/05/2025 05:00,,,,11,9,2,15,10,5,,,,0,0,0,6,6,0,1,1,0,29,6,23,4,28,28,0,,,,3,0,3
27/05/2025 06:00,,,,27,16,11,46,30,16,,,,0,0,0,12,12,0,3,3,0,135,29,106,20,127,127,0,,,,9,0,9
27/05/2025 07:00,,,,58,46,12,78,63,15,,,,0,0,0,20,20,0,0,0,0,340,70,270,49,239,239,0,,,,23,0,23
27/05/2025 08:00,,,,64,60,4,113,98,15,,,,0,0,0,35,35,0,1,1,0,655,88,567,39,467,467,0,,,,48,0,48
27/05/2025 09:00,,,,23,18,5,36,29,7,,,,0,0,0,15,15,0,0,0,0,226,31,195,22,198,198,0,,,,28,0,28
27/05/2025 10:00,,,,12,9,3,16,10,6,,,,0,0,0,14,14,0,0,0,0,47,15,32,22,36,36,0,,,,19,0,19
27/05/2025 11:00,,,,6,1,5,18,3,15,,,,0,0,0,8,8,0,0,0,0,69,30,39,12,40,40,0,,,,20,0,20
27/05/2025 12:00,,,,12,4,8,24,10,14,,,,0,0,0,20,20,0,0,0,0,78,37,41,28,40,40,0,,,,35,0,35
27/05/2025 13:00,,,,16,10,6,30,14,16,,,,0,0,0,16,16,0,0,0,0,116,55,61,69,58,58,0,,,,50,1,49
27/05/2025 14:00,,,,23,7,16,28,8,20,,,,0,0,0,15,15,0,0,0,0,101,47,54,55,51,51,0,,,,39,0,39
27/05/2025 15:00,,,,38,16,22,51,21,30,,,,0,0,0,24,24,0,0,0,0,122,77,45,104,57,57,0,,,,42,0,42
27/05/2025 16:00,,,,38,17,21,61,27,34,,,,0,0,0,26,26,0,0,0,0,261,174,87,188,80,80,0,,,,112,1,111
27/05/2025 17:00,,,,111,34,77,146,36,110,,,,0,0,0,41,41,0,0,0,0,436,331,105,379,95,95,0,,,,229,0,229
27/05/2025 18:00,,,,91,29,62,123,28,95,,,,0,0,0,48,48,0,0,0,0,338,236,102,203,56,56,0,,,,155,2,153
27/05/2025 19:00,,,,51,17,34,64,23,41,,,,0,0,0,15,15,0,0,0,0,191,127,64,104,48,48,0,,,,94,0,94
27/05/2025 20:00,,,,32,12,20,44,17,27,,,,0,0,0,12,12,0,0,0,0,114,70,44,76,49,49,0,,,,80,0,80
27/05/2025 21:00,,,,12,5,7,22,9,13,,,,0,0,0,17,17,0,0,0,0,79,51,28,61,33,33,0,,,,54,0,54
27/05/2025 22:00,,,,3,1,2,15,7,8,,,,0,0,0,9,9,0,0,0,0,64,45,19,40,24,24,0,,,,35,0,35
27/05/2025 23:00,,,,2,1,1,12,6,6,,,,0,0,0,2,2,0,0,0,0,37,25,12,40,15,15,0,,,,14,0,14
28/05/2025 00:00,,,,1,0,1,0,0,0,,,,0,0,0,0,0,0,0,0,0,17,12,5,7,8,8,0,,,,11,0,11
28/05/2025 01:00,,,,2,2,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,4,3,1,6,4,4,0,,,,2,0,2
28/05/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,1,1,0,2,1,1,0,,,,3,0,3
28/05/2025 03:00,,,,2,1,1,2,0,2,,,,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,0,,,,3,0,3
28/05/2025 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,6,1,5,0,4,4,0,,,,4,1,3
28/05/2025 05:00,,,,6,5,1,10,9,1,,,,0,0,0,7,7,0,0,0,0,33,6,27,7,30,30,0,,,,3,0,3
28/05/2025 06:00,,,,43,26,17,59,41,18,,,,0,0,0,14,14,0,1,1,0,141,31,110,16,93,93,0,,,,7,0,7
28/05/2025 07:00,,,,92,69,23,110,82,28,,,,0,0,0,23,23,0,6,6,0,330,63,267,48,242,242,0,,,,27,0,27
28/05/2025 08:00,,,,115,92,23,154,124,30,,,,0,0,0,49,49,0,23,23,0,738,99,639,55,504,504,0,,,,57,1,56
28/05/2025 09:00,,,,53,35,18,97,59,38,,,,0,0,0,32,32,0,6,6,0,314,66,248,43,245,245,0,,,,35,0,35
28/05/2025 10:00,,,,54,20,34,60,23,37,,,,0,0,0,13,13,0,10,10,0,103,24,79,32,80,80,0,,,,25,0,25
28/05/2025 11:00,,,,61,29,32,86,40,46,,,,0,0,0,22,22,0,4,4,0,117,49,68,34,56,56,0,,,,43,0,43
28/05/2025 12:00,,,,54,27,27,70,33,37,,,,0,0,0,24,24,0,5,5,0,132,62,70,49,50,50,0,,,,57,0,57
28/05/2025 13:00,,,,52,28,24,76,43,33,,,,0,0,0,32,32,0,12,12,0,135,66,69,77,84,84,0,,,,55,0,55
28/05/2025 14:00,,,,44,22,22,72,37,35,,,,0,0,0,22,22,0,3,3,0,128,75,53,67,74,74,0,,,,51,0,51
28/05/2025 15:00,,,,56,22,34,64,30,34,,,,0,0,0,29,29,0,3,3,0,154,100,54,120,56,56,0,,,,59,0,59
28/05/2025 16:00,,,,71,28,43,93,28,65,,,,0,0,0,26,26,0,3,3,0,268,179,89,218,72,72,0,,,,104,0,104
28/05/2025 17:00,,,,132,42,90,188,46,142,,,,0,0,0,42,42,0,6,6,0,538,392,146,399,93,93,0,,,,241,0,241
28/05/2025 18:00,,,,135,43,92,200,54,146,,,,0,0,0,50,50,0,7,7,0,411,283,128,272,84,84,0,,,,192,0,192
28/05/2025 19:00,,,,81,34,47,112,43,69,,,,0,0,0,37,37,0,2,2,0,187,114,73,152,60,60,0,,,,106,0,106
28/05/2025 20:00,,,,53,26,27,72,40,32,,,,0,0,0,30,30,0,0,0,0,140,83,57,100,45,45,0,,,,76,0,76
28/05/2025 21:00,,,,16,8,8,24,9,15,,,,0,0,0,11,11,0,0,0,0,112,72,40,66,38,38,0,,,,54,0,54
28/05/2025 22:00,,,,9,5,4,13,4,9,,,,0,0,0,16,16,0,0,0,0,78,56,22,59,24,24,0,,,,45,1,44
28/05/2025 23:00,,,,7,5,2,13,5,8,,,,0,0,0,6,6,0,0,0,0,36,27,9,29,8,8,0,,,,30,0,30
29/05/2025 00:00,,,,1,0,1,2,0,2,,,,0,0,0,3,3,0,1,1,0,22,16,6,20,10,10,0,,,,22,0,22
29/05/2025 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,2,0,10,9,1,10,5,5,0,,,,1,0,1
29/05/2025 02:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,7,6,1,8,3,3,0,,,,6,0,6
29/05/2025 03:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,1,1,0,3,2,1,1,2,2,0,,,,1,0,1
29/05/2025 04:00,,,,1,1,0,4,2,2,,,,0,0,0,0,0,0,1,1,0,9,3,6,2,7,7,0,,,,6,0,6
29/05/2025 05:00,,,,8,6,2,9,5,4,,,,0,0,0,5,5,0,7,7,0,32,14,18,5,34,34,0,,,,3,0,3
29/05/2025 06:00,,,,21,16,5,30,23,7,,,,0,0,0,10,10,0,8,8,0,116,24,92,17,114,114,0,,,,4,0,4
29/05/2025 07:00,,,,61,49,12,93,70,23,,,,0,0,0,21,21,0,11,11,0,290,52,238,49,227,227,0,,,,31,0,31
29/05/2025 08:00,,,,84,67,17,129,96,33,,,,0,0,0,47,47,0,23,23,0,649,93,556,40,482,482,0,,,,50,0,50
29/05/2025 09:00,,,,39,26,13,59,42,17,,,,0,0,0,18,18,0,6,6,0,259,41,218,35,236,236,0,,,,29,0,29
29/05/2025 10:00,,,,33,19,14,35,13,22,,,,0,0,0,12,12,0,5,5,0,101,29,72,22,67,67,0,,,,21,0,21
29/05/2025 11:00,,,,24,10,14,42,19,23,,,,0,0,0,11,11,0,1,1,0,84,28,56,36,61,61,0,,,,27,0,27
29/05/2025 12:00,,,,26,15,11,44,23,21,,,,0,0,0,10,10,0,1,1,0,116,46,70,43,58,58,0,,,,42,0,42
29/05/2025 13:00,,,,23,11,12,50,23,27,,,,0,0,0,25,25,0,3,3,0,133,63,70,69,54,54,0,,,,58,0,58
29/05/2025 14:00,,,,25,13,12,42,21,21,,,,0,0,0,20,20,0,4,4,0,113,65,48,76,48,48,0,,,,40,1,39
29/05/2025 15:00,,,,35,15,20,44,13,31,,,,0,0,0,22,22,0,2,2,0,149,84,65,122,45,45,0,,,,53,0,53
29/05/2025 16:00,,,,39,12,27,61,16,45,,,,0,0,0,29,29,0,3,3,0,193,129,64,182,74,74,0,,,,102,1,101
29/05/2025 17:00,,,,64,17,47,101,24,77,,,,0,0,0,41,41,0,4,4,0,430,305,125,370,96,96,0,,,,207,0,207
29/05/2025 18:00,,,,61,15,46,104,25,79,,,,0,0,0,38,38,0,7,7,0,310,209,101,217,68,68,0,,,,128,1,127
29/05/2025 19:00,,,,47,18,29,71,25,46,,,,0,0,0,24,24,0,4,4,0,197,115,82,121,63,63,0,,,,65,0,65
29/05/2025 20:00,,,,25,9,16,53,23,30,,,,0,0,0,20,20,0,1,1,0,138,81,57,78,62,62,0,,,,59,0,59
29/05/2025 21:00,,,,18,10,8,30,14,16,,,,0,0,0,15,15,0,1,1,0,114,65,49,80,50,50,0,,,,62,2,60
29/05/2025 22:00,,,,5,1,4,19,7,12,,,,0,0,0,6,6,0,1,1,0,64,45,19,51,37,37,0,,,,43,0,43
29/05/2025 23:00,,,,0,0,0,7,4,3,,,,0,0,0,3,3,0,3,3,0,47,32,15,53,17,17,0,,,,15,0,15
30/05/2025 00:00,,,,4,2,2,7,2,5,,,,0,0,0,1,1,0,0,0,0,26,18,8,30,15,15,0,,,,11,0,11
30/05/2025 01:00,,,,1,1,0,2,2,0,,,,0,0,0,3,3,0,1,1,0,11,9,2,7,7,7,0,,,,4,0,4
30/05/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,0,0,8,5,3,12,2,2,0,,,,8,0,8
30/05/2025 03:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,0,0,0,6,2,4,3,0,0,0,,,,6,0,6
30/05/2025 04:00,,,,2,1,1,4,2,2,,,,0,0,0,0,0,0,1,1,0,10,2,8,4,5,5,0,,,,3,0,3
30/05/2025 05:00,,,,6,4,2,9,6,3,,,,0,0,0,4,4,0,2,2,0,30,4,26,6,37,37,0,,,,5,0,5
30/05/2025 06:00,,,,22,16,6,32,25,7,,,,0,0,0,11,11,0,3,3,0,117,19,98,19,105,105,0,,,,6,0,6
30/05/2025 07:00,,,,44,33,11,68,48,20,,,,0,0,0,28,28,0,12,12,0,195,48,147,40,166,166,0,,,,30,2,28
30/05/2025 08:00,,,,67,50,17,96,69,27,,,,0,0,0,29,29,0,18,18,0,397,59,338,39,281,281,0,,,,42,0,42
30/05/2025 09:00,,,,47,26,21,64,37,27,,,,0,0,0,15,15,0,10,10,0,148,25,123,29,155,155,0,,,,45,0,45
30/05/2025 10:00,,,,44,19,25,58,23,35,,,,0,0,0,20,20,0,11,11,0,104,38,66,29,61,61,0,,,,26,0,26
30/05/2025 11:00,,,,70,29,41,91,38,53,,,,0,0,0,19,19,0,8,8,0,86,30,56,32,53,53,0,,,,34,0,34
30/05/2025 12:00,,,,65,31,34,86,43,43,,,,0,0,0,23,23,0,11,11,0,133,68,65,61,63,63,0,,,,64,0,64
30/05/2025 13:00,,,,65,34,31,97,44,53,,,,0,0,0,21,21,0,8,8,0,142,67,75,91,78,78,0,,,,99,0,99
30/05/2025 14:00,,,,71,30,41,106,49,57,,,,0,0,0,19,19,0,2,2,0,151,86,65,84,56,56,0,,,,53,0,53
30/05/2025 15:00,,,,58,29,29,105,37,68,,,,0,0,0,27,27,0,8,8,0,173,108,65,101,67,67,0,,,,60,1,59
30/05/2025 16:00,,,,96,49,47,149,67,82,,,,0,0,0,32,32,0,7,7,0,205,120,85,160,69,69,0,,,,119,0,119
30/05/2025 17:00,,,,113,48,65,164,54,110,,,,0,0,0,27,27,0,13,13,0,286,190,96,235,113,113,0,,,,145,0,145
30/05/2025 18:00,,,,116,46,70,172,74,98,,,,0,0,0,37,37,0,4,4,0,211,127,84,139,84,84,0,,,,75,0,75
30/05/2025 19:00,,,,54,23,31,102,50,52,,,,0,0,0,36,36,0,1,1,0,179,97,82,112,79,79,0,,,,79,0,79
30/05/2025 20:00,,,,39,18,21,75,35,40,,,,0,0,0,25,25,0,3,3,0,115,66,49,79,104,104,0,,,,74,0,74
30/05/2025 21:00,,,,31,15,16,52,24,28,,,,0,0,0,18,18,0,1,1,0,83,57,26,68,73,73,0,,,,45,0,45
30/05/2025 22:00,,,,15,9,6,33,17,16,,,,0,0,0,14,14,0,2,2,0,84,53,31,63,42,42,0,,,,29,0,29
30/05/2025 23:00,,,,6,6,0,21,14,7,,,,0,0,0,5,5,0,0,0,0,59,40,19,43,33,33,0,,,,32,0,32
31/05/2025 00:00,,,,4,2,2,11,5,6,,,,0,0,0,8,8,0,0,0,0,39,26,13,36,17,17,0,,,,12,0,12
31/05/2025 01:00,,,,3,2,1,1,0,1,,,,0,0,0,1,1,0,1,1,0,19,14,5,27,13,13,0,,,,3,0,3
