"lati","longi","x","y","z"
35.55,-77.53333,0.175634996945996,-0.794424985097306,0.58141318431983
44.38333,2.81667,0.713812801000512,0.0351194512663768,0.699455437658863
36.05,-94.16667,-0.0587442884905757,-0.806366800823074,0.588491028903667
32.53333,-87.16667,0.0416740444459397,-0.842048125837208,0.537790133596335
43.18111,13.75333,0.708287004853797,0.173360358194628,0.684306733096984
47.81667,-96.85,-0.0800907060036534,-0.666711691357963,0.740999999607585
30.83333,-97.76667,-0.116038891989761,-0.850785056067423,0.512542450844942
43.25,-93.66667,-0.0465806285099274,-0.726879986528071,0.685182990326359
-33.35,146.85833,-0.699437890968531,0.456683027885837,-0.549751988371591
36.78333,-78.08333,0.165378096871893,-0.783645263186601,0.598790603266478
33.01667,-83.96667,0.0881334690967023,-0.833867487073382,0.544883020130838
31.47556,113.56694,-0.340991856872589,0.781728717103776,0.522134816308842
33.18333,130.2,-0.540198764933161,0.639238913993303,0.547319746767234
25.95,80.81667,0.143503114740377,0.887651279292823,0.437586634199018
32.9,115.9,-0.36674745837768,0.755286580507226,0.543174449950671
51.68333,30.78333,0.532653779504886,0.317315370979684,0.784596014850436
27.35,68.53333,0.32505169655735,0.826601600988615,0.459424844570086
12.85,11.03333,0.956934585116256,0.186587005092599,0.222399391498615
35.53333,136.88333,-0.594027886015665,0.556205728499847,0.581176443276664
37.31667,13.56667,0.773106456169186,0.186558150815146,0.606219814748706
-7.25,107.7,-0.301602301304361,0.945044904772767,-0.12619896913583
57.35,37.61667,0.427349033830091,0.329301178837777,0.841981910079153
50.66667,16.76667,0.606885166685752,0.182844285246181,0.773471629608754
24.23333,89.05,0.0151188751084651,0.911756159058353,0.410453561361835
48.28333,38.08333,0.523783430687761,0.410452640897863,0.746444604318987
42.9,2.25,0.731978134760298,0.0287594992420065,0.680720868958918
43.66667,45.38333,0.50806552997145,0.514909715619216,0.690461731029149
49.26667,18.71667,0.618031049090884,0.209392403710464,0.757754870408614
46.35,30.58333,0.594230455317809,0.351193594215452,0.723569779188449
-33,-58.61667,0.436747151980677,-0.715975032228546,-0.544639035015027
39.80417,122.76389,-0.415753192932197,0.64601646238957,0.640165613640993
37.1,118.4,-0.379350225314662,0.701593564732461,0.603207987745283
38.73333,-6.01667,0.775769517658704,-0.0817648695851231,0.625696541123019
43.76667,20.23333,0.677599518364051,0.249755707141376,0.691723195695444
22.98333,76.05,0.221938159999643,0.893466210254426,0.390463294394706
11.49167,11.65833,0.959737268971985,0.198024212211652,0.199225465049403
42.9,24.7,0.665521213937463,0.30610555755004,0.680720868958918
9.36667,42.41667,0.728415917860435,0.665523874938868,0.162752027618379
35,127.5,-0.498668169056781,0.649877010543065,0.573576436351046
50.31667,3.73333,0.637188888638177,0.0415773855534307,0.76958536966771
57.81667,16.23333,0.511394750914418,0.148896561452423,0.846348168737208
41.38333,-86.6,0.0444977763556805,-0.748982781005665,0.661093595231734
32.675,-94.51167,-0.0662135803904871,-0.839138133856553,0.539873090716341
35.2945,136.70033,-0.594006295610501,0.559756756574596,0.577779278136711
28.95,0.81667,0.87495356296137,0.0124720655965717,0.484046186061783
51.65,-1.51667,0.620246273139949,-0.016422303795503,0.784235212544076
60.24556,22.06194,0.45994505978693,0.186408512265045,0.868160358766012
55.46667,13.78333,0.550561309490024,0.135060992259349,0.823796560360961
27.33333,35.66667,0.721716060728449,0.517969249311188,0.459166401704888
59.85,17.66667,0.478577777296836,0.152426955822834,0.864713440520155
55.9,-4.23333,0.55910940571057,-0.0413854403245361,0.828060334622494
34.9,-110.18333,-0.282973010245569,-0.769789175665538,0.572145873445516
9.06667,38.41667,0.773723216111543,0.613612076171523,0.157583643905334
41.8,-91.86667,-0.0242829670277611,-0.745080400772622,0.666532470249453
21.3,-157.86667,-0.863034544747219,-0.351026947872706,0.363251230472978
46.1,16.33333,0.665417420660107,0.19500192752455,0.72055111168033
26.46469,106.63241,-0.25623608632156,0.857754353329811,0.445646202059849
61.18333,22.68333,0.444725404114379,0.185880652431482,0.876166478465679
52.28333,7.7,0.606241125270382,0.0819670160322046,0.791045577899072
-20,-45,0.664463024388675,-0.664463024388675,-0.342020143325669
